"","Kod","Nazwa","rok","Mediana_cen_za_1_m2_lokali_mieszkalnych_sprzedanych_w_ramach_transakcji_rynkowych_rynek_pierwotny_od_40_do_60_m2_zl"
"14963",1406000,"Powiat grójecki",2019,NA
"14964",1407000,"Powiat kozienicki",2019,NA
"14965",1408000,"Powiat legionowski",2019,NA
"14966",1409000,"Powiat lipski",2019,NA
"14967",1410000,"Powiat łosicki",2019,NA
"14968",1411000,"Powiat makowski",2019,NA
"14969",1412000,"Powiat miński",2019,NA
"14970",1413000,"Powiat mławski",2019,NA
"14971",1414000,"Powiat nowodworski",2019,NA
"14972",1415000,"Powiat ostrołęcki",2019,NA
"14973",1416000,"Powiat ostrowski",2019,NA
"14974",1417000,"Powiat otwocki",2019,NA
"14975",1418000,"Powiat piaseczyński",2019,NA
"14976",1419000,"Powiat płocki",2019,NA
"14977",1420000,"Powiat płoński",2019,NA
"14978",1421000,"Powiat pruszkowski",2019,NA
"14979",1422000,"Powiat przasnyski",2019,NA
"14980",1423000,"Powiat przysuski",2019,NA
"14981",1424000,"Powiat pułtuski",2019,NA
"14982",1425000,"Powiat radomski",2019,NA
"14983",1426000,"Powiat siedlecki",2019,NA
"14984",1427000,"Powiat sierpecki",2019,NA
"14985",1428000,"Powiat sochaczewski",2019,NA
"14986",1429000,"Powiat sokołowski",2019,NA
"14987",1430000,"Powiat szydłowiecki",2019,NA
"14988",1432000,"Powiat warszawski zachodni",2019,NA
"14989",1433000,"Powiat węgrowski",2019,NA
"14990",1434000,"Powiat wołomiński",2019,NA
"14991",1435000,"Powiat wyszkowski",2019,NA
"14992",1436000,"Powiat zwoleński",2019,NA
"14993",1437000,"Powiat żuromiński",2019,NA
"14994",1438000,"Powiat żyrardowski",2019,NA
"14995",1461000,"Powiat m.Ostrołęka",2019,NA
"14996",1462000,"Powiat m.Płock",2019,NA
"14997",1463000,"Powiat m.Radom",2019,NA
"14998",1464000,"Powiat m.Siedlce",2019,NA
"14999",1465000,"Powiat m. st. Warszawa",2019,NA
"15000",1601000,"Powiat brzeski",2019,NA
"15001",1602000,"Powiat głubczycki",2019,NA
"15002",1603000,"Powiat kędzierzyńsko-kozielski",2019,NA
"15003",1604000,"Powiat kluczborski",2019,NA
"15004",1605000,"Powiat krapkowicki",2019,NA
"15005",1606000,"Powiat namysłowski",2019,NA
"15006",1607000,"Powiat nyski",2019,NA
"15007",1608000,"Powiat oleski",2019,NA
"15008",1609000,"Powiat opolski",2019,NA
"15009",1610000,"Powiat prudnicki",2019,NA
"15010",1611000,"Powiat strzelecki",2019,NA
"15011",1661000,"Powiat m.Opole",2019,NA
"15012",1801000,"Powiat bieszczadzki",2019,NA
"15013",1802000,"Powiat brzozowski",2019,NA
"15014",1803000,"Powiat dębicki",2019,NA
"15015",1804000,"Powiat jarosławski",2019,NA
"15016",1805000,"Powiat jasielski",2019,NA
"15017",1806000,"Powiat kolbuszowski",2019,NA
"15018",1807000,"Powiat krośnieński",2019,NA
"15019",1808000,"Powiat leżajski",2019,NA
"15020",1809000,"Powiat lubaczowski",2019,NA
"15021",1810000,"Powiat łańcucki",2019,NA
"15022",1811000,"Powiat mielecki",2019,NA
"15023",1812000,"Powiat niżański",2019,NA
"15024",1813000,"Powiat przemyski",2019,NA
"15025",1814000,"Powiat przeworski",2019,NA
"15026",1815000,"Powiat ropczycko-sędziszowski",2019,NA
"15027",1816000,"Powiat rzeszowski",2019,NA
"15028",1817000,"Powiat sanocki",2019,NA
"15029",1818000,"Powiat stalowowolski",2019,NA
"15030",1819000,"Powiat strzyżowski",2019,NA
"15031",1820000,"Powiat tarnobrzeski",2019,NA
"15032",1821000,"Powiat leski",2019,NA
"15033",1861000,"Powiat m.Krosno",2019,NA
"15034",1862000,"Powiat m.Przemyśl",2019,NA
"15035",1863000,"Powiat m.Rzeszów",2019,NA
"15036",1864000,"Powiat m.Tarnobrzeg",2019,NA
"15037",2001000,"Powiat augustowski",2019,NA
"15038",2002000,"Powiat białostocki",2019,NA
"15039",2003000,"Powiat bielski",2019,NA
"15040",2004000,"Powiat grajewski",2019,NA
"15041",2005000,"Powiat hajnowski",2019,NA
"15042",2006000,"Powiat kolneński",2019,NA
"15043",2007000,"Powiat łomżyński",2019,NA
"15044",2008000,"Powiat moniecki",2019,NA
"15045",2009000,"Powiat sejneński",2019,NA
"15046",2010000,"Powiat siemiatycki",2019,NA
"15047",2011000,"Powiat sokólski",2019,NA
"15048",2012000,"Powiat suwalski",2019,NA
"15049",2013000,"Powiat wysokomazowiecki",2019,NA
"15050",2014000,"Powiat zambrowski",2019,NA
"15051",2061000,"Powiat m.Białystok",2019,NA
"15052",2062000,"Powiat m.Łomża",2019,NA
"15053",2063000,"Powiat m.Suwałki",2019,NA
"15054",2201000,"Powiat bytowski",2019,NA
"15055",2202000,"Powiat chojnicki",2019,NA
"15056",2203000,"Powiat człuchowski",2019,NA
"15057",2204000,"Powiat gdański",2019,NA
"15058",2205000,"Powiat kartuski",2019,NA
"15059",2206000,"Powiat kościerski",2019,NA
"15060",2207000,"Powiat kwidzyński",2019,NA
"15061",2208000,"Powiat lęborski",2019,NA
"15062",2209000,"Powiat malborski",2019,NA
"15063",2210000,"Powiat nowodworski",2019,NA
"15064",2211000,"Powiat pucki",2019,NA
"15065",2212000,"Powiat słupski",2019,NA
"15066",2213000,"Powiat starogardzki",2019,NA
"15067",2214000,"Powiat tczewski",2019,NA
"15068",2215000,"Powiat wejherowski",2019,NA
"15069",2216000,"Powiat sztumski",2019,NA
"15070",2261000,"Powiat m.Gdańsk",2019,NA
"15071",2262000,"Powiat m.Gdynia",2019,NA
"15072",2263000,"Powiat m.Słupsk",2019,NA
"15073",2264000,"Powiat m.Sopot",2019,NA
"15074",2401000,"Powiat będziński",2019,NA
"15075",2402000,"Powiat bielski",2019,NA
"15076",2403000,"Powiat cieszyński",2019,NA
"15077",2404000,"Powiat częstochowski",2019,NA
"15078",2405000,"Powiat gliwicki",2019,NA
"15079",2406000,"Powiat kłobucki",2019,NA
"15080",2407000,"Powiat lubliniecki",2019,NA
"15081",2408000,"Powiat mikołowski",2019,NA
"15082",2409000,"Powiat myszkowski",2019,NA
"15083",2410000,"Powiat pszczyński",2019,NA
"15084",2411000,"Powiat raciborski",2019,NA
"15085",2412000,"Powiat rybnicki",2019,NA
"15086",2413000,"Powiat tarnogórski",2019,NA
"15087",2414000,"Powiat bieruńsko-lędziński",2019,NA
"15088",2415000,"Powiat wodzisławski",2019,NA
"15089",2416000,"Powiat zawierciański",2019,NA
"15090",2417000,"Powiat żywiecki",2019,NA
"15091",2461000,"Powiat m.Bielsko-Biała",2019,NA
"15092",2462000,"Powiat m.Bytom",2019,NA
"15093",2463000,"Powiat m.Chorzów",2019,NA
"15094",2464000,"Powiat m.Częstochowa",2019,NA
"15095",2465000,"Powiat m.Dąbrowa Górnicza",2019,NA
"15096",2466000,"Powiat m.Gliwice",2019,NA
"15097",2467000,"Powiat m.Jastrzębie-Zdrój",2019,NA
"15098",2468000,"Powiat m.Jaworzno",2019,NA
"15099",2469000,"Powiat m.Katowice",2019,NA
"15100",2470000,"Powiat m.Mysłowice",2019,NA
"15101",2471000,"Powiat m.Piekary Śląskie",2019,NA
"15102",2472000,"Powiat m.Ruda Śląska",2019,NA
"15103",2473000,"Powiat m.Rybnik",2019,NA
"15104",2474000,"Powiat m.Siemianowice Śląskie",2019,NA
"15105",2475000,"Powiat m.Sosnowiec",2019,NA
"15106",2476000,"Powiat m.Świętochłowice",2019,NA
"15107",2477000,"Powiat m.Tychy",2019,NA
"15108",2478000,"Powiat m.Zabrze",2019,NA
"15109",2479000,"Powiat m.Żory",2019,NA
"15110",2601000,"Powiat buski",2019,NA
"15111",2602000,"Powiat jędrzejowski",2019,NA
"15112",2603000,"Powiat kazimierski",2019,NA
"15113",2604000,"Powiat kielecki",2019,NA
"15114",2605000,"Powiat konecki",2019,NA
"15115",2606000,"Powiat opatowski",2019,NA
"15116",2607000,"Powiat ostrowiecki",2019,NA
"15117",2608000,"Powiat pińczowski",2019,NA
"15118",2609000,"Powiat sandomierski",2019,NA
"15119",2610000,"Powiat skarżyski",2019,NA
"15120",2611000,"Powiat starachowicki",2019,NA
"15121",2612000,"Powiat staszowski",2019,NA
"15122",2613000,"Powiat włoszczowski",2019,NA
"15123",2661000,"Powiat m.Kielce",2019,NA
"15124",2801000,"Powiat bartoszycki",2019,NA
"15125",2802000,"Powiat braniewski",2019,NA
"15126",2803000,"Powiat działdowski",2019,NA
"15127",2804000,"Powiat elbląski",2019,NA
"15128",2805000,"Powiat ełcki",2019,NA
"15129",2806000,"Powiat giżycki",2019,NA
"15130",2807000,"Powiat iławski",2019,NA
"15131",2808000,"Powiat kętrzyński",2019,NA
"15132",2809000,"Powiat lidzbarski",2019,NA
"15133",2810000,"Powiat mrągowski",2019,NA
"15134",2811000,"Powiat nidzicki",2019,NA
"15135",2812000,"Powiat nowomiejski",2019,NA
"15136",2813000,"Powiat olecki",2019,NA
"15137",2814000,"Powiat olsztyński",2019,NA
"15138",2815000,"Powiat ostródzki",2019,NA
"15139",2816000,"Powiat piski",2019,NA
"15140",2817000,"Powiat szczycieński",2019,NA
"15141",2818000,"Powiat gołdapski",2019,NA
"15142",2819000,"Powiat węgorzewski",2019,NA
"15143",2861000,"Powiat m.Elbląg",2019,NA
"15144",2862000,"Powiat m.Olsztyn",2019,NA
"15145",3001000,"Powiat chodzieski",2019,NA
"15146",3002000,"Powiat czarnkowsko-trzcianecki",2019,NA
"15147",3003000,"Powiat gnieźnieński",2019,NA
"15148",3004000,"Powiat gostyński",2019,NA
"15149",3005000,"Powiat grodziski",2019,NA
"15150",3006000,"Powiat jarociński",2019,NA
"15151",3007000,"Powiat kaliski",2019,NA
"15152",3008000,"Powiat kępiński",2019,NA
"15153",3009000,"Powiat kolski",2019,NA
"15154",3010000,"Powiat koniński",2019,NA
"15155",3011000,"Powiat kościański",2019,NA
"15156",3012000,"Powiat krotoszyński",2019,NA
"15157",3013000,"Powiat leszczyński",2019,NA
"15158",3014000,"Powiat międzychodzki",2019,NA
"15159",3015000,"Powiat nowotomyski",2019,NA
"15160",3016000,"Powiat obornicki",2019,NA
"15161",3017000,"Powiat ostrowski",2019,NA
"15162",3018000,"Powiat ostrzeszowski",2019,NA
"15163",3019000,"Powiat pilski",2019,NA
"15164",3020000,"Powiat pleszewski",2019,NA
"15165",3021000,"Powiat poznański",2019,NA
"15166",3022000,"Powiat rawicki",2019,NA
"15167",3023000,"Powiat słupecki",2019,NA
"15168",3024000,"Powiat szamotulski",2019,NA
"15169",3025000,"Powiat średzki",2019,NA
"15170",3026000,"Powiat śremski",2019,NA
"15171",3027000,"Powiat turecki",2019,NA
"15172",3028000,"Powiat wągrowiecki",2019,NA
"15173",3029000,"Powiat wolsztyński",2019,NA
"15174",3030000,"Powiat wrzesiński",2019,NA
"15175",3031000,"Powiat złotowski",2019,NA
"15176",3061000,"Powiat m.Kalisz",2019,NA
"15177",3062000,"Powiat m.Konin",2019,NA
"15178",3063000,"Powiat m.Leszno",2019,NA
"15179",3064000,"Powiat m.Poznań",2019,NA
"15180",3201000,"Powiat białogardzki",2019,NA
"15181",3202000,"Powiat choszczeński",2019,NA
"15182",3203000,"Powiat drawski",2019,NA
"15183",3204000,"Powiat goleniowski",2019,NA
"15184",3205000,"Powiat gryficki",2019,NA
"15185",3206000,"Powiat gryfiński",2019,NA
"15186",3207000,"Powiat kamieński",2019,NA
"15187",3208000,"Powiat kołobrzeski",2019,NA
"15188",3209000,"Powiat koszaliński",2019,NA
"15189",3210000,"Powiat myśliborski",2019,NA
"15190",3211000,"Powiat policki",2019,NA
"15191",3212000,"Powiat pyrzycki",2019,NA
"15192",3213000,"Powiat sławieński",2019,NA
"15193",3214000,"Powiat stargardzki",2019,NA
"15194",3215000,"Powiat szczecinecki",2019,NA
"15195",3216000,"Powiat świdwiński",2019,NA
"15196",3217000,"Powiat wałecki",2019,NA
"15197",3218000,"Powiat łobeski",2019,NA
"15198",3261000,"Powiat m.Koszalin",2019,NA
"15199",3262000,"Powiat m.Szczecin",2019,NA
"15200",3263000,"Powiat m.Świnoujście",2019,NA
